locus_id	gene	spearman_r	pvalue	padj
LNC_L00064	FN1	-0.5043478260869565	0.011965355177749597	0.47666736452937136
LNC_L00064	TMEM229B	0.5100485312156784	0.010887262651922332	0.46653044137476596
LNC_L00064	ST8SIA4	-0.5537170698471576	0.004998550035935744	0.37657237938888116
LNC_L00064	FXR2	0.6019641958699885	0.001857128587301838	0.2654165659882472
LNC_L00064	ULK2	0.6782608695652173	0.00026985712492208177	0.12225836693572985
LNC_L00064	SHTN1	0.597822769550835	0.0020341897220387734	0.275599897824608
LNC_L00064	AP4E1	0.664203531112199	0.0004008265390681397	0.1448865014391551
LNC_L00284	TEX26	0.6520625430539476	0.0005551514239210397	0.16419971693439203
LNC_L00284	PCSK1	0.6006322579680023	0.0019125803113965898	0.2668716713576637
LNC_L00284	FHL2	0.5357363486150747	0.0069726047008924616	0.4102010622203719
LNC_L00284	LACC1	0.5124660549635249	0.010454956859597422	0.46180673290237106
LNC_L00284	PCGF6	-0.5005268816400019	0.012736020758360353	0.48277567956979567
LNC_L00284	FCGR2B	0.5244052075699166	0.008522566791153508	0.43812460860275065
LNC_L00284	CDKL5	0.6118129989321255	0.0014880295676772968	0.2484979794928289
LNC_L00284	ENPP5	0.5039947372613783	0.01203492035846338	0.477080372869714
LNC_L00284	ZNF182	-0.5661038066160984	0.003931546669244291	0.3457202985890511
LNC_L00284	THNSL1	-0.5310752131492937	0.007578980454400596	0.420832702635417
LNC_L00284	RPAP1	0.5552259112127467	0.00485682308525845	0.373702464318259
LNC_L00284	EBI3	0.5464467790381673	0.005731100250430856	0.3886242069283154
